    season, game,    batter, inn, PA, AB, R, H, X2B, X3B, HR, RBI, BB, SO, SF, GDP,    BA,   OBP,   SLG,   OPS
2011summer,   11,      Will,   5,  2,  2, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
2011summer,   12,      Will,   5,  3,  2, 2, 2,   0,   0,  0,   0,  1,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
  2012fall,    2,      Will,   5,  3,  3, 1, 3,   0,   0,  0,   2,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
  2012fall,    3,      Will,   3,  2,  2, 2, 2,   1,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 1.500, 2.500
  2012fall,    4,      Will,   6,  4,  4, 1, 4,   1,   0,  0,   5,  0,  0,  0,   0, 1.000, 1.000, 1.250, 2.250
2012spring,    1,      Will,   5,  3,  3, 2, 2,   1,   0,  0,   0,  0,  0,  0,   0, 0.667, 0.667, 1.000, 1.667
2012spring,    2,      Will,   4,  2,  2, 1, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
2012spring,    3,      Will,   5,  2,  2, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
2012summer,    1,      Will,   3,  1,  1, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2012summer,    2,      Will,   4,  2,  2, 1, 2,   1,   0,  1,   2,  0,  0,  0,   0, 1.000, 1.000, 3.000, 4.000
2012summer,    3,      Will,   3,  1,  1, 0, 0,   0,   0,  0,   0,  0,  1,  0,   0, 0.000, 0.000, 0.000, 0.000
2012summer,    4,      Will,   2,  1,  1, 1, 1,   0,   1,  0,   2,  0,  0,  0,   0, 1.000, 1.000, 3.000, 4.000
2012summer,    5,      Will,   6,  3,  3, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2012summer,    7,      Will,   6,  2,  2, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
2012summer,    8,      Will,   5,  3,  3, 1, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2012summer,   11,      Will,   6,  3,  2, 1, 0,   0,   0,  0,   0,  1,  1,  0,   0, 0.000, 0.333, 0.000, 0.333
2012summer,   13,      Will,   5,  2,  2, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
2013summer,    1,      Will,   3,  1,  1, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
2013summer,    2,      Will,   5,  2,  2, 2, 2,   0,   0,  0,   0,  0,  0,  0,   0, 1.000, 1.000, 1.000, 2.000
2013summer,    4,      Will,   6,  2,  2, 0, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.500, 0.500, 0.500, 1.000
2013summer,    5,      Will,   6,  3,  3, 1, 1,   0,   0,  0,   0,  0,  0,  0,   0, 0.333, 0.333, 0.333, 0.667
2010summer,    8,    Zu-Wen,   2,  1,  1, 0, 0,   0,   0,  0,   0,  0,  0,  0,   0, 0.000, 0.000, 0.000, 0.000
